altitude,id,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks,executionTime
,443,K3_FULL,15690,3/5/2019 10:26,41.84456685,,-87.71591031,60623,Millard Ave & 26th St,,Millard Ave & 26th St,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,444,K3_FULL,15691,3/5/2019 10:24,41.84447501,,-87.70201301,60623,Albany Ave & 26th St,,Albany Ave & 26th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,445,K3_FULL,15692,3/5/2019 10:23,41.84404003,,-87.69529592,60608,California Ave & 26th St,,California Ave & 26th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,446,K3_FULL,15693,3/5/2019 10:25,41.84151771,,-87.68513144,60608,Western Ave & 28th St,,Western Ave & 28th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,447,K3_FULL,15564,3/5/2019 10:24,42.00797192,NA5,-87.66550239,60626,Glenwood Ave & Morse Ave,,Glenwood Ave & Morse Ave,IN_SERVICE,1,In Service,FALSE,14,3/5/2019 10:27
,448,K3_FULL,15565,3/5/2019 10:24,42.00454962,,-87.68066615,60645,Warren Park East,,Warren Park East,IN_SERVICE,1,In Service,FALSE,10,3/5/2019 10:27
,449,K3_FULL,15566,3/5/2019 10:26,42.00445063,,-87.6724024,60626,Clark St & Columbia Ave,,Clark St & Columbia Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,450,K3_FULL,15567,3/5/2019 10:23,42.001785,,-87.688829,60645,Warren Park West,,Warren Park West,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,451,K3_FULL,15568,3/5/2019 10:26,42.00104378,,-87.66119824,60626,Sheridan Rd & Loyola Ave,,Sheridan Rd & Loyola Ave,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,452,K3_FULL,15569,3/5/2019 10:22,41.99416137,,-87.68943828,60659,Western Ave & Granville Ave,,Western Ave & Granville Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,453,K3_FULL,15570,3/5/2019 10:23,41.99925182,,-87.67137734,60626,Clark St & Schreiber Ave,,Clark St & Schreiber Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,454,K3_FULL,15571,3/5/2019 10:25,41.99477969,,-87.66028453,60660,Broadway & Granville Ave,,Broadway & Granville Ave,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,455,K3_FULL,15572,3/5/2019 10:23,41.99023603,,-87.69336964,60659,Maplewood Ave & Peterson Ave,,Maplewood Ave & Peterson Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,456,K3_FULL,15573,3/5/2019 10:25,41.991178,,-87.683593,60659,2112 W Peterson Ave,,2112 W Peterson Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,457,K3_FULL,15574,3/5/2019 10:26,41.990887,,-87.669758,60660,Clark St & Elmdale Ave,,Clark St & Elmdale Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,458,K3_FULL,15575,3/5/2019 10:22,41.98974251,,-87.66014062,60660,Broadway & Thorndale Ave,,Broadway & Thorndale Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,459,K3_FULL,15576,3/5/2019 10:27,41.9840367,,-87.65231047,60640,Lakefront Trail & Bryn Mawr Ave,,Lakefront Trail & Bryn Mawr Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,460,K3_FULL,15577,3/5/2019 10:23,41.983593,,-87.669154,60660,Clark St & Bryn Mawr Ave,,Clark St & Bryn Mawr Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,461,K3_FULL,15578,3/5/2019 10:25,41.98404461,,-87.66027383,60660,Broadway & Ridge Ave,,Broadway & Ridge Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,462,K3_FULL,15579,3/5/2019 10:26,41.979762,,-87.67753,60640,Winchester (Ravenswood) Ave & Balmoral Ave,,Winchester (Ravenswood) Ave & Balmoral Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,463,K3_FULL,15580,3/5/2019 10:26,41.97799665,,-87.6680471,60640,Clark St & Berwyn Ave,,Clark St & Berwyn Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,464,K3_FULL,15581,3/5/2019 10:25,41.9756148,,-87.67945904,60625,Damen Ave & Foster Ave,,Damen Ave & Foster Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,465,K3_FULL,15582,3/5/2019 10:27,41.9716,,-87.650154,60640,Marine Dr & Ainslie St,,Marine Dr & Ainslie St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,466,K3_FULL,15583,3/5/2019 10:24,42.01213228,,-87.68291264,60645,Ridge Blvd & Touhy Ave,,Ridge Blvd & Touhy Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,467,K3_FULL,15584,3/5/2019 10:23,42.0085944,,-87.69049224,60645,Western Ave & Lunt Ave,,Western Ave & Lunt Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,468,K3_FULL,15585,3/5/2019 10:23,41.98366471,,-87.69642256,60659,Budlong Woods Library,,Budlong Woods Library,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,469,K3_FULL,15611,3/5/2019 10:23,41.98039423,,-87.71611496,60625,St. Louis Ave & Balmoral Ave,,St. Louis Ave & Balmoral Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,470,K3_FULL,15612,3/5/2019 10:25,41.975672,,-87.709261,60625,Kedzie Ave & Foster Ave,,Kedzie Ave & Foster Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,471,K3_FULL,15613,3/5/2019 10:26,41.97563273,,-87.70141944,60625,Francisco Ave & Foster Ave,,Francisco Ave & Foster Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,472,K3_FULL,15614,3/5/2019 10:23,41.9749113,,-87.69250256,60625,Lincoln Ave & Winona St,,Lincoln Ave & Winona St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,474,K3_FULL,15615,3/5/2019 10:23,41.96835449,,-87.71183067,60625,Christiana Ave & Lawrence Ave,,Christiana Ave & Lawrence Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,475,K3_FULL,15616,3/5/2019 10:22,41.968987,,-87.696027,60625,Washtenaw Ave & Lawrence Ave,,Washtenaw Ave & Lawrence Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,476,K3_FULL,15617,3/5/2019 10:26,41.96668636,,-87.70805198,60625,Kedzie Ave & Leland Ave,,Kedzie Ave & Leland Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,477,K3_FULL,15618,3/5/2019 10:27,41.965875,,-87.700825,60625,Manor Ave & Leland Ave,,Manor Ave & Leland Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,478,K3_FULL,15619,3/5/2019 10:25,41.96590014,,-87.69363849,60625,Rockwell St & Eastwood Ave,,Rockwell St & Eastwood Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,479,K3_FULL,15620,3/5/2019 10:23,41.96115408,,-87.71656907,60618,Drake Ave & Montrose Ave,,Drake Ave & Montrose Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,480,K3_FULL,15621,3/5/2019 10:24,41.961041,,-87.705866,60625,Albany Ave & Montrose Ave,Perm reloc of Kedzie & Montrose,Albany Ave & Montrose Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,481,K3_FULL,15622,3/5/2019 10:23,41.961068,,-87.695439,60618,California Ave & Montrose Ave,,California Ave & Montrose Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,482,K3_FULL,15623,3/5/2019 10:25,41.96152593,,-87.69116504,60625,Campbell Ave & Montrose Ave,,Campbell Ave & Montrose Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,483,K3_FULL,15624,3/5/2019 10:27,41.953393,,-87.732002,60641,Avondale Ave & Irving Park Rd,,Avondale Ave & Irving Park Rd,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,484,K3_FULL,15625,3/5/2019 10:25,41.95400484,,-87.71912818,60618,Monticello Ave & Irving Park Rd,,Monticello Ave & Irving Park Rd,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,485,K3_FULL,15626,3/5/2019 10:26,41.95358618,,-87.7093108,60618,Sawyer Ave & Irving Park Rd,,Sawyer Ave & Irving Park Rd,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,486,K3_FULL,15627,3/5/2019 10:25,41.95434085,,-87.68607962,60618,Oakley Ave & Irving Park Rd,,Oakley Ave & Irving Park Rd,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,487,K3_FULL,15628,3/5/2019 10:26,41.95216219,,-87.69805111,60618,California Ave & Byron St,,California Ave & Byron St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,488,K3_FULL,15629,3/5/2019 10:24,41.946264,,-87.731023,60641,Pulaski Rd & Eddy St (Temp),,Pulaski Rd & Eddy St (Temp),IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,489,K3_FULL,15630,3/5/2019 10:23,41.947326,Central Park Ave & Addison St,-87.717582,60618,Drake Ave & Addison St,,Drake Ave & Addison St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,490,K3_FULL,15631,3/5/2019 10:24,41.94524357,,-87.7066499,60618,Troy St & Elston Ave,,Troy St & Elston Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,491,K3_FULL,15632,3/5/2019 10:25,41.94663583,,-87.69461476,60618,Talman Ave & Addison St,,Talman Ave & Addison St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,492,K3_FULL,15633,3/5/2019 10:26,41.946655,,-87.683359,60618,Leavitt St & Addison St,,Leavitt St & Addison St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,493,K3_FULL,15634,3/5/2019 10:24,41.943034,,-87.687288,60618,Western Ave & Roscoe St,,Western Ave & Roscoe St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,494,K3_FULL,15635,3/5/2019 10:23,41.98239708,,-87.70892252,60625,Kedzie Ave & Bryn Mawr Ave,,Kedzie Ave & Bryn Mawr Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,495,K3_FULL,15636,3/5/2019 10:25,41.96110802,,-87.7289701,60630,Keystone Ave & Montrose Ave,,Keystone Ave & Montrose Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,496,K3_FULL,15640,3/5/2019 10:27,41.939408,,-87.723574,60618,Avers Ave & Belmont Ave,,Avers Ave & Belmont Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,497,K3_FULL,15641,3/5/2019 10:26,41.939398,,-87.711561,60618,Kimball Ave & Belmont Ave,,Kimball Ave & Belmont Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,498,K3_FULL,15642,3/5/2019 10:23,41.93842879,,-87.69800776,60618,California Ave & Fletcher St,,California Ave & Fletcher St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,499,K3_FULL,15643,3/5/2019 10:23,41.93058537,,-87.72377736,60647,Kosciuszko Park,,Kosciuszko Park,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,500,K3_FULL,15644,3/5/2019 10:26,41.93533728,,-87.71688929,60618,Central Park Ave & Elbridge Ave,,Central Park Ave & Elbridge Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,501,K3_FULL,15645,3/5/2019 10:25,41.93190197,,-87.70119513,60647,Richmond St & Diversey Ave,,Richmond St & Diversey Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,502,K3_FULL,15646,3/5/2019 10:24,41.92669,,-87.697668,60647,California Ave & Altgeld St,,California Ave & Altgeld St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,503,K3_FULL,15647,3/5/2019 9:02,41.92439882,,-87.71544104,60647,Drake Ave & Fullerton Ave,,Drake Ave & Fullerton Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,504,K3_FULL,15648,3/5/2019 10:26,41.92463247,,-87.68930701,60647,Campbell Ave & Fullerton Ave,,Campbell Ave & Fullerton Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,505,K3_FULL,15649,3/5/2019 10:25,41.92409085,,-87.67646007,60614,Winchester Ave & Elston Ave,,Winchester Ave & Elston Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,506,K3_FULL,15650,3/5/2019 10:26,41.91718375,,-87.71035665,60647,Spaulding Ave & Armitage Ave,,Spaulding Ave & Armitage Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,507,K3_FULL,15651,3/5/2019 10:23,41.91751339,,-87.70180896,60647,Humboldt Blvd & Armitage Ave,,Humboldt Blvd & Armitage Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,508,K3_FULL,15652,3/5/2019 10:24,41.90965688,,-87.71663195,60647,Central Park Ave & North Ave,,Central Park Ave & North Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,509,K3_FULL,15653,3/5/2019 10:27,41.9097693,,-87.70528049,60651,Troy St & North Ave,,Troy St & North Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,510,K3_FULL,15654,3/5/2019 10:23,41.90270659,,-87.70921957,60651,Spaulding Ave & Division St,,Spaulding Ave & Division St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,511,K3_FULL,15655,3/5/2019 10:24,41.91402671,,-87.70512646,60647,Albany Ave & Bloomingdale Ave,,Albany Ave & Bloomingdale Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,514,K3_FULL,16801,3/5/2019 10:23,42.019276,,-87.68452,60645,Ridge Blvd & Howard St,,Ridge Blvd & Howard St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,515,K3_FULL,16802,3/5/2019 10:23,42.019159,,-87.673573,60626,Paulina St & Howard St,,Paulina St & Howard St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,517,K3_FULL,16803,3/5/2019 10:24,42.015963,,-87.675005,60626,Clark St & Jarvis Ave,,Clark St & Jarvis Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,518,K3_FULL,16901,3/5/2019 10:24,41.885502,,-87.716866,,Conservatory Dr & Lake St,,Conservatory Dr & Lake St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,519,K3_FULL,16804,3/5/2019 10:23,42.016977,,-87.677725,60626,Wolcott Ave & Fargo Ave,,Wolcott Ave & Fargo Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,520,K3_FULL,16805,3/5/2019 10:25,42.015962,,-87.66857,60626,Greenview Ave & Jarvis Ave,,Greenview Ave & Jarvis Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,522,K3_FULL,16806,3/5/2019 10:23,42.019537,,-87.669563,60626,Bosworth Ave & Howard St,,Bosworth Ave & Howard St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,523,K3_FULL,16807,3/5/2019 10:26,42.021019,,-87.665086,60626,Eastlake Ter & Rogers Ave,,Eastlake Ter & Rogers Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,524,K3_FULL,16921,3/5/2019 10:24,41.894887,,-87.774704,60651,Austin Blvd & Chicago Ave,,Austin Blvd & Chicago Ave,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,525,K3_FULL,16809,3/5/2019 10:26,42.012701,,-87.666058,60626,Glenwood Ave & Touhy Ave,,Glenwood Ave & Touhy Ave,IN_SERVICE,1,In Service,FALSE,14,3/5/2019 10:27
,526,K3_FULL,16810,3/5/2019 10:23,42.012342,,-87.688243,60645,Oakley Ave & Touhy Ave,,Oakley Ave & Touhy Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,527,K3_FULL,16811,3/5/2019 10:04,42.018901,,-87.690048,60645,Western Ave & Howard St,,Western Ave & Howard St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,528,K3_FULL,16902,3/5/2019 10:23,41.885409,,-87.726491,60624,Pulaski Rd & Lake St,,Pulaski Rd & Lake St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,529,K3_FULL,16903,3/5/2019 10:26,41.886841,,-87.745261,,Cicero Ave & Lake St,,Cicero Ave & Lake St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,530,K3_FULL,16904,3/5/2019 10:23,41.887832,,-87.755527,,Laramie Ave & Kinzie St,,Laramie Ave & Kinzie St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,531,K3_FULL,16905,3/5/2019 10:27,41.887664,,-87.765469,60644,Central Ave & Lake St,,Central Ave & Lake St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,532,K3_FULL,16906,3/5/2019 10:25,41.887919,,-87.774446,,Austin Blvd & Lake St,,Austin Blvd & Lake St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,533,K3_FULL,16907,3/5/2019 10:25,41.875679,,-87.71547,,Central Park Blvd & 5th Ave,,Central Park Blvd & 5th Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,534,K3_FULL,16908,3/5/2019 10:25,41.88085,,-87.727907,60624,Karlov Rd & Madison St,,Karlov Ave & Madison St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,535,K3_FULL,16909,3/5/2019 10:24,41.874325,,-87.725704,60624,Pulaski Rd & Congress Pkwy,,Pulaski Rd & Congress Pkwy,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,536,K3_FULL,16910,3/5/2019 10:24,41.885928,,-87.73541,,Kostner Ave & Lake St,,Kostner Ave & Lake St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,537,K3_FULL,16911,3/5/2019 10:27,41.880708,,-87.741018,,Kenton Ave & Madison St,,Kenton Ave & Madison St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,538,K3_FULL,16912,3/5/2019 10:26,41.872131,,-87.746619,,Cicero Ave & Flournoy St,,Cicero Ave & Flournoy St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,539,K3_FULL,16913,3/5/2019 10:24,41.877613,,-87.745405,,Cicero Ave & Quincy St,,Cicero Ave & Quincy St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,540,K3_FULL,16914,3/5/2019 10:23,41.880207,,-87.755337,,Laramie Ave & Madison St,,Laramie Ave & Madison St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,541,K3_FULL,16915,3/5/2019 10:27,41.872993,,-87.764499,,Central Ave & Harrison St,,Central Ave & Harrison St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,542,K3_FULL,16916,3/5/2019 10:25,41.880121,,-87.763238,,Central Ave & Madison St,,Central Ave & Madison St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,543,K3_FULL,16917,3/5/2019 10:24,41.875806,,-87.755285,,Laramie Ave & Gladys Ave,,Laramie Ave & Gladys Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,544,K3_FULL,16918,3/5/2019 10:27,41.880281,,-87.774453,60644,Austin Blvd & Madison St,,Austin Blvd & Madison St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,545,K3_FULL,16919,3/5/2019 10:26,41.877917,,-87.735737,,Kostner Ave & Adams St,,Kostner Ave & Adams St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,546,K3_FULL,16931,3/5/2019 10:24,41.823192,,-87.676597,,Damen Ave & Pershing Rd,,Damen Ave & Pershing Rd,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,547,K3_FULL,16932,3/5/2019 10:23,41.823465,,-87.665577,,Ashland Ave & Pershing Rd,,Ashland Ave & Pershing Rd,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,548,K3_FULL,16933,3/5/2019 10:24,41.823613,,-87.650931,,Morgan St & Pershing Rd,,Morgan St & Pershing Rd,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,549,K3_FULL,16934,3/5/2019 10:24,41.813996,,-87.666589,,Marshfield Ave & 44th St,,Marshfield Ave & 44th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,550,K3_FULL,16920,3/5/2019 10:26,41.894958,,-87.764902,60651,Central Ave & Chicago Ave,,Central Ave & Chicago Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,551,K3_FULL,16936,3/5/2019 10:24,41.808227,,-87.67718,60609,Hoyne Ave & 47th St,,Hoyne Ave & 47th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,552,K3_FULL,16937,3/5/2019 10:26,41.80887,,-87.66454,60609,Ashland Ave & McDowell Ave,,Ashland Ave & McDowell Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,553,K3_FULL,16938,3/5/2019 10:23,41.80839,,-87.656526,60609,Elizabeth St & 47th St,,Elizabeth St & 47th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,554,K3_FULL,16939,3/5/2019 10:25,41.800908,,-87.674684,60609,Damen Ave & 51st St,,Damen Ave & 51st St,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,555,K3_FULL,16940,3/5/2019 10:25,41.803023,,-87.664699,60609,Ashland Ave & 50th St,,Ashland Ave & 50th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,556,K3_FULL,16941,3/5/2019 10:23,41.799659,,-87.657195,60609,Throop St & 52nd St,,Throop St & 52nd St,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,557,K3_FULL,16942,3/5/2019 10:26,41.794087,,-87.675478,60609,Seeley Ave & Garfield Blvd,,Seeley Ave & Garfield Blvd,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,558,K3_FULL,16943,3/5/2019 10:24,41.792822,,-87.664429,60636,Ashland Ave & Garfield Blvd,,Ashland Ave & Garfield Blvd,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,559,K3_FULL,16944,3/5/2019 10:23,41.794228,,-87.655073,60609,Racine Ave & Garfield Blvd,,Racine Ave & Garfield Blvd,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,560,K3_FULL,16945,3/5/2019 10:27,41.786833,,-87.666215,60636,Marshfield Ave & 59th St,,Marshfield Ave & 59th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,561,K3_FULL,16946,3/5/2019 10:23,41.78602,,-87.674167,60636,Damen Ave & 59th St,,Damen Ave & 59th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,562,K3_FULL,16947,3/5/2019 10:25,41.783189,,-87.654372,60621,Racine Ave & 61st St,,Racine Ave & 61st St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,563,K3_FULL,16948,3/5/2019 10:25,41.779374,,-87.664843,60636,Ashland Ave & 63rd St,,Ashland Ave & 63rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,564,K3_FULL,16949,3/5/2019 10:26,41.775393,,-87.654308,60636,Racine Ave & 65th St,,Racine Ave & 65th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,565,K3_FULL,16950,3/5/2019 10:23,41.774074,,-87.663815,60636,Ashland Ave & 66th St,,Ashland Ave & 66th St,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,566,K3_FULL,16951,3/5/2019 10:27,41.768726,,-87.664069,60636,Ashland Ave & 69th St,,Ashland Ave & 69th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,567,K3_FULL,16952,3/5/2019 10:27,41.768938,,-87.652934,60621,May St & 69th St,,May St & 69th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,568,K3_FULL,16953,3/5/2019 10:27,41.763462,,-87.637297,60621,Normal Ave & 72nd St,,Normal Ave & 72nd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,569,K3_FULL,16961,3/5/2019 10:24,41.75916,,-87.595751,60619,Woodlawn Ave & 75th St,,Woodlawn Ave & 75th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,570,K3_FULL,16962,3/5/2019 10:24,41.758308,,-87.606685,60619,Evans Ave & 75th St,,Evans Ave & 75th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,571,K3_FULL,16963,3/5/2019 10:23,41.758361,,-87.614138,60619,Vernon Ave & 75th St,,Vernon Ave & 75th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,572,K3_FULL,16964,3/5/2019 10:24,41.756971,,-87.624621,60619,State St & 76th St,,State St & 76th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,573,K3_FULL,16965,3/5/2019 10:26,41.750794,,-87.624424,60619,State St & 79th St,,State St & 79th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,574,K3_FULL,16966,3/5/2019 10:25,41.751345,,-87.612568,60619,Eberhart (Vernon) Ave & 79th St,,Eberhart (Vernon) Ave & 79th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,575,K3_FULL,16967,3/5/2019 10:23,41.753174,,-87.605026,60619,Cottage Grove Ave & 78th St,,Cottage Grove Ave & 78th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,576,K3_FULL,16968,3/5/2019 10:25,41.751294,,-87.597552,60619,Greenwood Ave & 79th St,,Greenwood Ave & 79th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,577,K3_FULL,16969,3/5/2019 10:24,41.751173,,-87.585337,60617,Stony Island Ave & South Chicago Ave,,Stony Island Ave & South Chicago Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,578,K3_FULL,16970,3/5/2019 10:24,41.751785,,-87.578496,60649,Bennett Ave & 79th St,,Bennett Ave & 79th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,579,K3_FULL,16971,3/5/2019 10:24,41.75182,,-87.565211,60649,Phillips Ave & 79th St,,Phillips Ave & 79th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,580,K3_FULL,16972,3/5/2019 10:23,41.751731,,-87.552812,60617,Exchange Ave & 79th St,,Exchange Ave & 79th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,581,K3_FULL,16973,3/5/2019 10:25,41.744615,,-87.551208,60617,Commercial Ave & 83rd St,,Commercial Ave & 83rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,582,K3_FULL,16974,3/5/2019 10:23,41.744531,On-Street,-87.56506,60647,Phillips Ave & 83rd St,,Phillips Ave & 83rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,583,K3_FULL,16975,3/5/2019 10:25,41.746559,,-87.586005,60617,Stony Island Ave & 82nd St,,Stony Island Ave & 82nd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
